geolocation_sk,geo_hash,country,region,city,latitude,longitude,isp
149,16F36684205F67FF85318F40435DFD1AD18829971C411FB2612791A8313EF846,Brazil,Rio Grande do Sul,Rio Grande,-32.075401306152344,-52.35260009765625,Universidade Federal do Rio Grande do Sul
150,8A4DBC531CE12E4EEA44CAE6C29482732190048B4BB982C01B715EF81BE3A79A,Brazil,Rio Grande do Sul,Santa Cruz do Sul,-29.718000411987305,-52.42660140991211,Universidade Federal do Rio Grande do Sul
151,F7E7D18D8FC947CB22F0611133CF140C6CAB656D6FFA3419A0BAD11C747135FD,Brazil,Rio Grande do Sul,Santo Ângelo,-28.2992000579834,-54.263099670410156,V tal
152,5EED49C93690DAB713E5770FB2BF9467520D4DE23C01FCB696FB4A0C97A1899B,Brazil,Rondônia,Porto Velho,-8.767800331115723,-63.90340042114258,V tal
153,CD07CCD16106412E990EC24B772640E127DA8E27716B86C7806960DA69A61EF9,Brazil,Santa Catarina,Blumenau,-26.91900062561035,-49.064300537109375,Claro NXT Telecomunicacoes Ltda
154,89D44E012F7D00727D37C92A1C5E7123833E688061D17EF143F607801B3FFF05,Brazil,Santa Catarina,Blumenau,-26.87660026550293,-49.096900939941406,Fundacao Universidade Regional de Blumenau
155,A5C7951296419D8CAE6CB9B134B61C3610912C278D3CDA6A22E05D8AFA06F1A9,Brazil,Santa Catarina,Florianópolis,-27.61680030822754,-48.499698638916016,Universidade Federal de Santa Catarina
156,34683D5A7B853435EB0229648E2F7883A4736020F4C8CF7F17CAFB30E2073F27,Brazil,Santa Catarina,Itajaí,-26.9064998626709,-48.66569900512695,V tal
157,BB7C53A645DA202C63FB29F3F2346C38A5265A5D4B4A8D15225A3DDF6599F5D9,Brazil,Santa Catarina,Joinville,-26.303300857543945,-48.84130096435547,V tal
158,3B1EC5B98ABC40F7527816400F6CCC315CA50AE4AF8778D00BFC6700C4433C19,Brazil,São Paulo,Araraquara,-21.79669952392578,-48.17660140991211,Claro NXT Telecomunicacoes Ltda
159,76D7650A37FF2943034AF3AC87D522CF4BD45D2CD341910FDA2CAA0D7147B8D1,Brazil,São Paulo,Barueri,-23.497699737548828,-46.8656005859375,CLARO S.A.
160,91D369C566C42CE3573E17FF65BD311654DFA0D423F88EADFB41928E655C2F6D,Brazil,São Paulo,Franca,-20.568899154663086,-47.33470153808594,Cilnet Comunicacao e Informatica S.A.
161,2EDBE241BE02473342C0E874A08DC1DB8B37D32E9A35EA77F39E6E0C78A80904,Brazil,São Paulo,Jundiaí,-23.202999114990234,-46.90079879760742,TELEFONICA BRASIL S.A
162,9D315828981EE07AF8C4C1957F2939B006AA46F097314A9FA0C7E7C813D257DE,Brazil,São Paulo,Piracicaba,-22.724700927734375,-47.65890121459961,TELEFONICA BRASIL S.A
163,E4216E735165C3BEE5F8E0759EC29B593BAF302B8E3F4F6206B4F576F36311D9,Brazil,São Paulo,Piracicaba,-22.714599609375,-47.77560043334961,UNIVERSIDADE DE SAO PAULO
164,4B08A741C1ADF7B30455F20AD1356B1C2DCF4502A370EAD388DE69646752E67B,Brazil,São Paulo,Rio Claro,-22.409099578857422,-47.5526008605957,Claro NXT Telecomunicacoes Ltda
165,EACF7C3A85D51AB34BFE54A42C3E6C906FA487AD3A38B4E1B5B65C346E3FBC8C,Brazil,São Paulo,Santos,-23.956899642944336,-46.344600677490234,ALGAR TELECOM S/A
166,757D45E751A33A9E30ED63EF8CCF545BE0B38844BD5D906698B0880F1A978EA0,Brazil,São Paulo,São Bernardo do Campo,-23.69499969482422,-46.56159973144531,TELEFONICA BRASIL S.A
167,1024FD44801FC3072DB7DB1648F04493A14E757AA089A8590D8FEC5537BEAE51,Brazil,São Paulo,São Caetano do Sul,-23.619199752807617,-46.54759979248047,TELEFONICA BRASIL S.A
168,67A8AA5B24034819D8336010F14A36C0F927D5D09FB29B1FC5E21FEFF7EA6628,Brazil,São Paulo,São José do Rio Preto,-20.81879997253418,-49.37110137939453,Claro NXT Telecomunicacoes Ltda
169,C9BF00D56755E5AE4369370B9AB8CCC999BE00AF9C138F5FDA62D3212FEBDC5C,Brazil,São Paulo,São José dos Campos,-23.18079948425293,-45.8911018371582,TELEFONICA BRASIL S.A
170,FEACFD74D5A603B4388198465B24D275595859A8E1BCCC5CD0711CED74384D7C,Brazil,São Paulo,São Paulo,-23.62929916381836,-46.635101318359375,UNIVERSIDADE DE SAO PAULO
171,CA5883A101B2F25F5B8D295682B960833BA86B427227987DCAA6955F11EB88C6,Brazil,São Paulo,São Paulo,-23.547500610351562,-46.63610076904297,TELEFONICA BRASIL S.A
172,367307999910DF6CC8B946D188651F53108993634F2882BA803D1D8F8EFD6B15,Brazil,São Paulo,São Roque,-23.537700653076172,-47.131900787353516,TELEFONICA BRASIL S.A
173,9084E657682361E9BC9327160B2D25179C2ECB8B05BA4457EFE46A58376EFDDA,Brazil,Unknown,Unknown,-22.83049964904785,-43.219200134277344,V tal
174,5FA11F0E274317A2B9D5FE84DCEB07276E649CD8AFC3623AA977626FCCAA30DA,Bulgaria,Plovdiv,Plovdiv,42.15129852294922,24.751800537109375,Vivacom Bulgaria EAD
175,F3AC6D672728D5756A2E4BFC5E171C2FEA1139212D4B67DFD261D4FF8A33F40F,Bulgaria,Unknown,Unknown,42.69599914550781,23.332000732421875,Omega Trans Ltd.
176,46E1C728EA53F29E3804A7AAD98B8789F8A304832B1B1C73282AC1C1E086BB87,Bulgaria,Varna,Varna,43.21860122680664,27.91230010986328,M SAT Cable EAD
177,3CC45380B860073A0978F9D9CB85C917DBCDAEE5A8AB8AD46401A50F9F782937,Cabo Verde,Praia,Praia,14.92300033569336,-23.507999420166016,"CABO VERDE TELECOM, S.A"
178,6BD8152BE9A61CDE52DF5867775B2D6B022187AA33F093F3F89502770E10C60A,Cambodia,Unknown,Unknown,13.0,105.0,Unknown
179,5F68F33FD21119E5F880E2D57A28675006A27AECE6D7C473DE30643D558B41A6,Canada,Alberta,Edmonton,53.52000045776367,-113.53189849853516,University of Alberta
180,08B8E607528505527646138EDCF7CCA2189DFF8FBBEDEAFC935C9C9FC005E5AD,Canada,Alberta,Edson,53.58219909667969,-116.44159698486328,TELUS Communications Inc.
181,869A45805AE471B7A01DB70EB4A0ECA74BAE4FFB86DB9019884F76D6D5A86F69,Canada,British Columbia,Abbotsford British Columbia,49.04240036010742,-122.28399658203125,TELUS Communications Inc.
182,8D574CDB8A660D61365547CC72913A0F1DF9691E1168BE208A5214D7AC2C3B03,Canada,British Columbia,Burnaby,49.22919845581055,-122.99320220947266,Fortinet Inc.
183,F273F1F509C9BC28932125245CA47B57C9911D46E5BBBE2C01F04DE7F7705950,Canada,British Columbia,Pender Island,48.778499603271484,-123.27290344238281,Shaw Communications
184,6C580DEE819A1C9D7F53329E88BBC020E2ABE893AB71C08E1774B1C7634294CB,Canada,British Columbia,Quesnel,52.97779846191406,-122.49960327148438,TELUS Communications Inc.
185,0785870CE47F1A66B334F5EE2AF474C07916E6BB392BF215FBA914FD46BD2634,Canada,British Columbia,Sidney,48.64860153198242,-123.40440368652344,Shaw Communications
186,62885F9D019245F29BF82652DDC12E8EF51F7A37DC5EE504D7CBF3FC028DC69D,Canada,British Columbia,Surrey,49.03499984741211,-122.82689666748047,Shaw Communications
187,13AAABD4C0B1B8C34B1E78D910B54E4052FD3AD1DC5401EEE9C513A4C73AB341,Canada,British Columbia,Surrey,49.13779830932617,-122.85209655761719,Shaw Communications
188,05C3A48EFB7D24145C4FC099CC732B054A1FD080544C496A54094F383080D448,Canada,British Columbia,Vancouver,49.21849822998047,-123.03399658203125,Shaw Communications
189,1014C64939EBB8FB56CB0332447A56C3CEF94AC9612397610CA630DC4AA4D195,Canada,British Columbia,Vancouver,49.26240158081055,-123.160400390625,Navigata Communications Limited
190,CD6435E448B14A0946053682142D5555B8B9113BF65C4213F2FE6E1E39614195,Canada,British Columbia,Vancouver,49.278900146484375,-123.08820343017578,University of British Columbia
191,ADA16A4DA36576ABE74249BC0AF38798CE15D67B6617685AF3C0D5533697DD19,Canada,British Columbia,Vancouver,49.4635009765625,-122.8219985961914,University of British Columbia
192,DCC439D20EF647D9B725C07E1CD081BE2C7E40D94E6A070E2139885D43AA8F65,Canada,Manitoba,Brandon,49.839900970458984,-99.97899627685547,MERLIN
193,F7DCC1D9F2E54186B890F69D18D9C586DE6063EC34B9132AE3124E8CB45A0884,Canada,Manitoba,Winnipeg,49.85380172729492,-97.29029846191406,MERLIN
194,92A6758D86B93E2EB703F71C6F60E1D409DFCF0838BC5D43FC80EA763EB2ED72,Canada,Manitoba,Winnipeg,49.885799407958984,-97.12689971923828,Shaw Communications
195,43C60FC77AAE041EB03E8CD4DEE78BA447126AE2F6962C2CE139486A31FAE4CD,Canada,Newfoundland and Labrador,Corner Brook,48.95000076293945,-57.95199966430664,Bell Canada
196,12DE7A4D91B9BA204A7FED52643B6193D80787CC0BD001C02E7B29C510DBD1D1,Canada,Nova Scotia,Dartmouth,44.67470169067383,-63.5093994140625,EastLink
197,D67913F201785EE30786754EF7DDB5AFC7657291CC7426C6BECD34121F76FD1B,Canada,Nova Scotia,Halifax,44.6343994140625,-63.58219909667969,Dalhousie University
198,44FA041F8E838DBAC8983286226B2C122FF8C77538100B59EC9E70A0D928DA3C,Canada,Nova Scotia,Wolfville,45.0791015625,-64.37480163574219,Acadia University
199,D3B71E234291AE98417E50D31AA3C3026219A4E897F714F5B1DA6EED39BF1DBC,Canada,Ontario,Barrie,44.319698333740234,-79.6792984008789,Rogers Communications Canada Inc.
200,0B968F325A26E1F6ACB4253DD5DEDA8E71AD5E21279651078DCBA999A63171D1,Canada,Ontario,Brampton,43.624900817871094,-79.78759765625,Bell Canada
201,817E70D6892D8081A1C23AD2FB264302AAF7E123C2076161F962846B4BA58242,Canada,Ontario,Brockville,44.65729904174805,-75.714599609375,Bell Canada
202,4E8E012554E72BC476270B5DD86D8C05193474508CC5EAF1DC9BA23560E7144F,Canada,Ontario,Etobicoke,43.743900299072266,-79.58820343017578,Bell Canada
203,28A3082AAD49B57590DD7ECD0A6971182D71C5922150AA16DBE16B9C7E429179,Canada,Ontario,Guelph,43.569801330566406,-80.24210357666016,Rogers Communications Canada Inc.
204,3A1D25DFCB18FF6EAB085FAED35CBA0B46F8846469D3BAD3F6487FA92B6E152F,Canada,Ontario,London,42.954498291015625,-81.27140045166016,LARG*net London and Region Global Computer Network
205,B217CA2489257D31F444108F496272F8EDC7EF51FC271E4FA58456F14E6EA8DB,Canada,Ontario,London,43.01470184326172,-81.30490112304688,University of Western Ontario
206,341AB51E91E155893E9879D9486CB0D2C1BF659AFE6EB6C2D4660996428F4000,Canada,Ontario,Mississauga,43.62220001220703,-79.58540344238281,Coextro
207,AEAC20CBD2B19FF1A49968C86914052163D7AFE430E5AC477B36486BC359F154,Canada,Ontario,Oakville,43.44369888305664,-79.75640106201172,Rogers Communications Canada Inc.
208,5A9DF37C2322ABF5C8B1F834021E66FE1603640ACCE727568930E865D4547164,Canada,Ontario,Ottawa,45.38669967651367,-75.73809814453125,Rogers Communications Canada Inc.
209,4ECD9FF334AF432E87A3E3B0C7B0C0AD1D7A26FA624F52E5D8D11B9601919641,Canada,Ontario,Ottawa,45.43360137939453,-75.68250274658203,University of Ottawa
210,63F6F97A5EFAB5A23AEA568B63279CD4CD209707F0A1EBC8145F9EAA0B358A8C,Canada,Ontario,Perth,44.89939880371094,-76.247802734375,WTC Communications
211,8D34D4342480F30C49E37FF1924F58961281A6CAA27D46C18785D46A7CCB5743,Canada,Ontario,Sault Ste. Marie,46.51679992675781,-84.33329772949219,Shaw Communications
212,9D197B69F186E0D7C4D74A8E44C36B694F08E1C9E4AA99F2248B528511516508,Canada,Ontario,Scarborough,43.8109016418457,-79.18930053710938,Rogers Communications Canada Inc.
213,12A6BFEBF8D5CF83902490C0BF6A35C4E59CFF57B367BD1728B2624CAFC8FAD2,Canada,Ontario,Toronto,43.66379928588867,-79.39990234375,University of Toronto
214,4652C3F6DC31660F79F5ACDB20846E7B05E6B319CA89BAD1D832C9D5690A69D9,Canada,Ontario,Toronto,43.69219970703125,-79.43090057373047,Bell Canada
215,BA9699F15BF7EC1AB1C22B5F8F46F8E0FBEC2A18C209FF0F393C6B5F89C1267D,Canada,Prince Edward Island,Charlottetown,46.262901306152344,-63.014198303222656,University of Prince Edward Island
216,2FD76F79C9A9F409D9FD37CE11C1041FFF31E741E9C23EB99B62C860BF2FF409,Canada,Quebec,Boischatel,46.9015998840332,-71.13870239257812,Videotron Ltee
217,E8EA42A520C11A4984A9BA578EB2C55184A0C1A74839083209E664522590A935,Canada,Quebec,Havre-Saint-Pierre,50.24250030517578,-63.617698669433594,TELUS Communications Inc.
218,DEDF12C1BDA900904CA478AAC3BCA1B98C8D3011AD77B184BBC6A5A93638F6EB,Canada,Quebec,Laval,45.66849899291992,-73.59500122070312,Bell Canada
219,52E0C40E1A3B2463A59EA32DE384883DA24FD11B4905906AB9EE440287495706,Canada,Quebec,Lévis,46.68389892578125,-71.3833999633789,Videotron Ltee
220,AC7F9E6A445E0733DA577A29AF9B23A56039F4092286DF38A89FAB915B7E0137,Canada,Quebec,Montreal,45.50590133666992,-73.63099670410156,Targo Communications Inc.
221,FD67C12FDD0A410153BCA46866EF8B37ACEB4F14FDE6245F2ADBB7DAF8EC0671,Canada,Quebec,Montreal,45.50630187988281,-73.57939910888672,Videotron Ltee
222,942ECD7C43651C40710486581659C337A651C14394A9AC5F68134299F9A99501,Canada,Quebec,Montreal,45.5364990234375,-73.62419891357422,Videotron Ltee
223,4754CDD453CB2FEA361FC8C8D2A55DE7F5F4AD053744D2A48761BB1BB4EEE187,Canada,Quebec,Pointe-Claire,45.44990158081055,-73.8104019165039,Bell Canada
224,3BB814800141147C7EF48763260AF4B9E436A3E907020E87C43AAD56897D4C61,Canada,Quebec,Québec,46.81269836425781,-71.22260284423828,TELUS Communications Inc.
225,E56B83CD238D7888214120D43A0622A98C4C665A7788A59AD74B15720282E3A7,Canada,Quebec,Québec,46.85689926147461,-71.25370025634766,Videotron Ltee
226,A7CED04C88FD9C61F1DFAE5E20D0E81D2E590C707D36DAD0AF4066E0871E1BEB,Canada,Quebec,Québec,46.87739944458008,-71.26080322265625,Videotron Ltee
227,9499B135C5FB24E63951AD6486DFC8F385BB6776731B71A77571E0D77E77354E,Canada,Quebec,Saint-Anselme,46.627498626708984,-70.97589874267578,Videotron Ltee
228,017835F40986E93B7F9D8E0C79E602307E2FA3252046ED4A88015549DAA49063,Canada,Quebec,Saint-Jude,45.76679992675781,-72.9823989868164,Cooptel Coop de Telecommunication
229,33F1DBF4BC968C5A54B7EFC784E70BFC8DDDDAA7118B503E74A4E53655775591,Canada,Saskatchewan,Saskatoon,52.15700149536133,-106.5614013671875,Shaw Communications
230,564A6FEB9E553178F850E3DE784764AE357DAB1DFBDFF169541901E17792FED7,Canada,Unknown,Unknown,43.631900787353516,-79.37159729003906,Shared Services Canada
231,0978A6088C93C4AC3ABB9B423C955C32F87882EF51187BD607304EC5643BEBAA,Chile,Araucania,Temuco,-38.73149871826172,-72.59919738769531,Red Universitaria Nacional
232,A34CE992DC6E624D86B1DA1E340987240FCB70C15D25223F86F6B03BC11E1B0C,Chile,Arica y Parinacota Region,Arica,-18.473100662231445,-70.30339813232422,VTR BANDA ANCHA S.A.
233,C9660610C2910E0E1D48DB6C7ABFC20F0CDB906AFAB0396C36CA07B4EC3CD646,Chile,Atacama,Caldera,-27.06439971923828,-70.82959747314453,TELEFONICA CHILE S.A.
234,A3B92B3C3C68216CE366D494DFB3B93B543E68B4F251384CB11EEC0FA7E2A3F0,Chile,Biobio,Concepción,-36.833499908447266,-73.04869842529297,VTR BANDA ANCHA S.A.
235,E06BA7339E675C109FCD0541E68352CDBA16F1619D5AA7D83687A0497B2CD56E,Chile,Biobio,San Pedro de la Paz,-36.833900451660156,-73.10160064697266,Red Universitaria Nacional
236,8E3029DEAC9223F4E7D8A32440F869E9F511825528F19A3C45943C78CC4D29AC,Chile,Coquimbo Region,Coquimbo,-29.95330047607422,-71.33489990234375,Gtd Internet S.A.
237,3C33ABB15FC7BF91C47898EBA462722F6C3598CA77B5B5118DD2B4D955965404,Chile,Los Lagos Region,Ancud,-41.86640167236328,-73.81549835205078,Telefonica del Sur S.A.
238,145E9A7BD676C5181234F232153C7E657D518A31B09BDE786AD0D1BA32D71AB2,Chile,Los Lagos Region,Port Montt,-41.47090148925781,-72.943603515625,Telefonica del Sur S.A.
239,DED780BD845514914240E398EDEB8AB0AC3E6AF271467A9E4EF7FCB211951EA4,Chile,Los Ríos Region,Valdivia,-39.8119010925293,-73.24929809570312,Red Universitaria Nacional
240,72B6F8BDA5DB1719AC6AF51F03CFA55110A34C45754BA837CB11C51EBE24184E,Chile,Maule Region,Talca,-35.42319869995117,-71.64969635009766,VTR BANDA ANCHA S.A.
241,E8F8F585A3171A22978B236C9719343F9D9EDC862240289601DD8D48CAA9BCDA,Chile,O'Higgins Region,Rancagua,-34.1702995300293,-70.7406005859375,Telefonica del Sur S.A.
242,818FB8879296E93AA152736F1192CAC2DC9CF7CBFAC027E0E13AEDE6D59C61A1,Chile,Region of Magallanes,Porvenir,-53.301700592041016,-70.37020111083984,TELEFONICA CHILE S.A.
243,2BCD2F2BA4EF5C9BCB78E33D62DDD467EEC327861B356EFEC033FA85E3CDB874,Chile,Santiago Metropolitan,Buin,-33.731998443603516,-70.74189758300781,TELEFONICA CHILE S.A.
244,E171FF4A3A9938FE773132E7AEEF70DFC636643F5CAB81C79A461DEE189CDEB2,Chile,Santiago Metropolitan,Cerro Navia,-33.42219924926758,-70.7416000366211,TELEFONICA CHILE S.A.
245,881D81EE06D8E9438B7285B6F7C4F331BEE3943D873C526A82FB5E5709F80B52,Chile,Santiago Metropolitan,Huechuraba,-33.357398986816406,-70.64019775390625,TELEFONICA CHILE S.A.
246,4F944EBF5369764B528DD28A33F94D468D8EE5510EB0514704BDB2EFDF81B715,Chile,Santiago Metropolitan,La Florida,-33.535301208496094,-70.5519027709961,VTR BANDA ANCHA S.A.
247,9EBC878E26DA5EDFC135174EDA0F4D0B6EB2F0F02847FFFB53D6E6CCA3AAB6BC,Chile,Santiago Metropolitan,La Reina,-33.45180130004883,-70.5459976196289,Gtd Internet S.A.
248,7B247019BC55E70DD09EBE5BB2E46B2BB4B27A85522AE5E8122D8E9D7EFEC054,Chile,Santiago Metropolitan,Las Condes,-33.41320037841797,-70.57019805908203,VTR BANDA ANCHA S.A.
249,6CBE1E4B73A5456EA6E5BA49732F3534851FADF615A158C3C0185E8470E9CB85,Chile,Santiago Metropolitan,Maipú,-33.5172004699707,-70.76940155029297,TELEFONICA CHILE S.A.
250,F995ECC83FE54EE271F0E56C65B602BA7D1AD3C429404FAF59F214FB2C56F377,Chile,Santiago Metropolitan,Ñuñoa,-33.445701599121094,-70.58650207519531,VTR BANDA ANCHA S.A.
251,55E97084AD788554D63AFF4DC4B8CE7A9772CF76EA0ED4AD944C28564A81C7A7,Chile,Santiago Metropolitan,Peñaflor,-33.61690139770508,-70.86949920654297,Telmex Servicios Empresariales S.A.
252,4E9F28E0772566999A7934AF5DC898BBF12DB7FE7D11CB85075EA03B1785ABB8,Chile,Santiago Metropolitan,Providencia,-33.43109893798828,-70.60449981689453,VTR BANDA ANCHA S.A.
253,D8A4A3AEB1C5DD5E34D210EEB16640528C6A2097F886BE969B5C62EADEA36CAE,Chile,Santiago Metropolitan,Pudahuel,-33.42399978637695,-70.85489654541016,TELEFONICA CHILE S.A.
254,BE6C8929869C8A64DF63659ABBFDDB51EA12A38B02B073EAAA4238ABC6475B9C,Chile,Santiago Metropolitan,Puente Alto,-33.61410140991211,-70.58930206298828,TELEFONICA CHILE S.A.
255,8CB1260EBB13676A5F4619BFC82C7AE1DF1DBCB4E1099F2E779FBDEAFA8520A3,Chile,Santiago Metropolitan,San Bernardo,-33.5900993347168,-70.69560241699219,TELEFONICA CHILE S.A.
256,C709DF4D19D8F523F0251624A5AB4439260DC6AF4A27B130024957060E374E57,Chile,Santiago Metropolitan,Santiago,-33.45209884643555,-70.65360260009766,VTR BANDA ANCHA S.A.
257,9CE52F3B8FF8A3D965588D4C69A3EB0E9EBE4DBB1019E8C1AC51BBB750570F87,Chile,Tarapacá,Alto Hospicio,-20.270099639892578,-70.11499786376953,TELEFONICA CHILE S.A.
258,7DFEE5D7029DAA4A3FE9C4E6AD434D898E75D106647B5DFB0FE66F3580E202F9,Chile,Unknown,Unknown,-33.43899917602539,-70.64320373535156,Unknown
259,1141BD18D8B8DD10D16CEA9647FCDBA108AE8E54B911FCBA577AE85AB174D146,Chile,Valparaiso,Algarrobo,-33.365699768066406,-71.66400146484375,TELEFONICA CHILE S.A.
260,6F20A948F7EC736FD6C11B631E64EAA27BD3D4352FBBCB393EC2C3F7880006F6,Chile,Valparaiso,Los Andes,-32.83190155029297,-70.58660125732422,VTR BANDA ANCHA S.A.
261,D2F49CDD1A927A81209D0749E166EC92D9BA7923365BECF1042080F35CC8358B,Chile,Valparaiso,San Antonio,-33.59469985961914,-71.60749816894531,ENTEL CHILE S.A.
262,C0C87C06C7E547410B6AA10669705CFC03F8C121300E85D20F6004D936CAAE21,Chile,Valparaiso,Valparaíso,-33.0348014831543,-71.62560272216797,VTR BANDA ANCHA S.A.
263,6F99029EB2A63A851BDFBD1DA207125F5A7180F7568DEA5E8A0A3F3916C3F20D,Chile,Valparaiso,Villa Alemana,-33.04499816894531,-71.36799621582031,VTR BANDA ANCHA S.A.
264,0A2484F3CEAADBD325E3C2750428DE8FD58B88B1A417FFE5675CEF9E9CA06C5C,Chile,Valparaiso,Viña del Mar,-33.02280044555664,-71.5519027709961,VTR BANDA ANCHA S.A.
265,76DBC77C94A1A6BBA22F31477F6923CAA0163B477745B55DCBCBF53E06207FE1,China,Anhui,Hefei,31.869600296020508,117.29299926757812,Chinanet
266,9906C21040BD692FD9D931ADE9B6E7FFA28D7C8FE3DD546041B87C9BA4C37E0B,China,Beijing,Beijing,39.9109992980957,116.3949966430664,Computer Network Information Center of Chinese Academy of Sciences (CNIC-CAS)
267,AAD918AD7266B470548EBDAE30D0599EEB3AE1E611E24F89E6CAEFABF8B74EC0,China,Guangdong,Guangzhou,23.118099212646484,113.25389862060547,Chinanet
268,9EE713FB1BDF7A19D3DFDA49A5BA2C958EE60A42F76ADBB6EA126041D39D8C5C,China,Guangdong,Shenzhen,22.545499801635742,114.06829833984375,Chinanet
269,1F78DC753E16AE06CEA8BA87B4FBB7937F780F1D2DE5C82897BFD41A61095251,China,Hubei,Wuhan,30.585100173950195,114.26619720458984,CHINA UNICOM China169 Backbone
270,31B402BBE3952F7BF60F34DE06AC49CA0072E1531D23A22CA2443F297CF13B2C,China,Sichuan,Chengdu,30.66670036315918,104.06670379638672,Chinanet
271,FFB23AC82869C6D959379A2E25D2F0C12FA92EA45683322BDB0EAD457282B217,China,Unknown,Unknown,34.77320098876953,113.72200012207031,UNICOM InnerMongolia province network
272,C872E622F420E3C2614E063D65BA0E14C50C16B4C18A48A03C2A7DBDA9AE5051,China,Zhejiang,Hangzhou,30.294300079345703,120.16629791259766,"Hangzhou Alibaba Advertising Co.,Ltd."
273,A896DA7572FD0849CB992B0D391FFDED42E562E22ED5CE2B87E282FA7BA1A046,Colombia,Antioquia,Copacabana,6.348599910736084,-75.51010131835938,UNE EPM TELECOMUNICACIONES S.A.
274,9C32675DE6DF2D66F41DBB23A994A8B6D0C1A3787485EE5C5776528511F0551D,Colombia,Antioquia,San Roque,6.485000133514404,-75.01950073242188,UNE EPM TELECOMUNICACIONES S.A.
275,F804A7480EEF535A94B1375A46A890A1D331EF6D586D971F005A9D735B9D9232,Colombia,Bogota D.C.,Bogotá,4.604700088500977,-74.08550262451172,Telmex Colombia S.A.
276,953A3A78EC934A4DE44CF0685652F5899CDC494835E39781011379E9BAD4263A,Colombia,Bogota D.C.,Bogotá,4.611499786376953,-74.08329772949219,Universidad Nacional de Colombia
277,4B74E85A45FABB558F0D2C1F2ADA404B4667A2DD79E3F113E7DB552862C448B6,Colombia,Bogota D.C.,Bogotá,4.6350998878479,-74.07039642333984,Colombia
278,B0956AE80FEAD0733DF7807480D0316C1E5584B3F87AE958103544F518DC31DF,Colombia,Bogota D.C.,Bogotá,4.645699977874756,-74.09010314941406,Colombia
279,47EA11FF3222A1582B435FD62EF2518925B001678DB659E03FB28DCCC9286552,Colombia,Bogota D.C.,Bogotá,4.691299915313721,-74.03199768066406,Colombia
280,D4E438AE15D294A9E91E4948779960B149774ADA84473E51BE28A19565C9D387,Colombia,Magdalena Department,Santa Marta,11.239899635314941,-74.19509887695312,COLOMBIA TELECOMUNICACIONES S.A. ESP BIC
281,816C2BE9A31C33BC069D3D62510E86A00BD5991CF869C656849DE24F059CCDFF,Colombia,Quindío Department,Armenia,4.537600040435791,-75.67960357666016,COLOMBIA TELECOMUNICACIONES S.A. ESP BIC
282,C7420DE80BCF5194A685937FE6906C5AAE521A379E9593486DF2BBFDE877A919,Colombia,Unknown,Unknown,4.598100185394287,-74.07990264892578,UNE EPM TELECOMUNICACIONES S.A.
283,C8B4211C6BDA0D7ECAA8F6130D3C04CB418227FDCDBD09CFDF11C7BB2252369D,Costa Rica,Provincia de San José,San José,9.934599876403809,-84.07060241699219,Instituto Costarricense de Electricidad y Telecom.
284,D1A39E4AA1DB758EB7E02743D69BD96C766624DCA5E284F734AC17C72E6E240B,Costa Rica,Provincia de San José,San José,9.939499855041504,-84.09049987792969,Instituto Costarricense de Electricidad y Telecom.
